population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,82,Greece,3,Both,228,55+ years,697,Falls,2,Percent,1983,0.011432426252787833,0.012662189101582786,0.010216883414403844
1,All Population,1,Deaths,82,Greece,3,Both,228,55+ years,697,Falls,3,Rate,1983,38.95658327565716,43.266405055472724,34.96808670009609
1,All Population,1,Deaths,91,Portugal,3,Both,228,55+ years,697,Falls,1,Number,1981,700.7722822358697,783.0534869595266,621.4543801653905
1,All Population,1,Deaths,91,Portugal,3,Both,228,55+ years,697,Falls,2,Percent,1981,0.009075420021607073,0.010150332159440728,0.008053137111227779
1,All Population,1,Deaths,91,Portugal,3,Both,228,55+ years,697,Falls,3,Rate,1981,32.93716310261128,36.804481386969805,29.209123704253635
1,All Population,1,Deaths,367,Monaco,3,Both,228,55+ years,697,Falls,1,Number,1981,2.94268383976863,4.101077082621094,2.106283965249275
1,All Population,1,Deaths,367,Monaco,3,Both,228,55+ years,697,Falls,2,Percent,1981,0.006102195470272228,0.008501921608255802,0.004420623262575847
1,All Population,1,Deaths,367,Monaco,3,Both,228,55+ years,697,Falls,3,Rate,1981,28.82719403395119,40.17507528712432,20.63363237880661
1,All Population,1,Deaths,80,France,3,Both,228,55+ years,697,Falls,1,Number,1982,12298.629478756236,13954.91570527512,10622.948011131806
1,All Population,1,Deaths,80,France,3,Both,228,55+ years,697,Falls,2,Percent,1982,0.02627832241300207,0.029847832193643946,0.02270926431773288
1,All Population,1,Deaths,80,France,3,Both,228,55+ years,697,Falls,3,Rate,1982,95.88579838494609,108.79897114603112,82.821411362021
1,All Population,1,Deaths,73,Western Europe,3,Both,228,55+ years,697,Falls,1,Number,1984,47161.13405238247,51550.03743200186,41366.37057935138
1,All Population,1,Deaths,73,Western Europe,3,Both,228,55+ years,697,Falls,2,Percent,1984,0.013938786298811442,0.015237812924726937,0.012226315986382692
